計田,トダ,計田,81659,1
計田,ハカタ,計田,92569,1
計馬,ケイマ,計馬,42172,1
計野,ケイノ,計野,42162,1
計野,ハカリノ,計野,92637,1
計良,ケイラ,計良,42186,1
計良,ケラ,計良,42403,1
計良田,ケラタ,計良田,42408,1
詣坂,ケイサカ,詣坂,42119,1
警,ケイ,警,42097,1
警島,ケイシマ,警島,42126,1
軽井,カルイ,軽井,32889,1
軽井沢,カルイザワ,軽井沢,32891,1
軽賀,カルガ,軽賀,32895,1
軽海,カルミ,軽海,32926,1
軽見,カルミ,軽見,32927,1
軽戸,カルト,軽戸,32913,1
軽込,カルコミ,軽込,32901,1
軽込,カルコメ,軽込,32902,1
軽坂,カルサカ,軽坂,32905,1
軽崎,カルサキ,軽崎,32906,1
軽山,カルヤマ,軽山,32932,1
軽森,カルモリ,軽森,32929,1
軽石,カルイシ,軽石,32892,1
軽沢,カルサワ,軽沢,32907,1
軽沢,カルザワ,軽沢,32909,1
軽谷,カルタニ,軽谷,32912,1
軽島,カルシマ,軽島,32911,1
軽尾,カルオ,軽尾,32893,1
軽部,カルベ,軽部,32922,1
軽米,カルコメ,軽米,32903,1
軽米,カルゴメ,軽米,32904,1
軽米,カルマイ,軽米,32925,1
軽辺,カルベ,軽辺,32923,1
軽墓,カルハカ,軽墓,32916,1
軽本,カルモト,軽本,32928,1
軽木,カルキ,軽木,32899,1
軽野,カルノ,軽野,32915,1
軽矢,カルヤ,軽矢,32931,1
軽澤,カルサワ,軽澤,32908,1
軽澤,カルザワ,軽澤,32910,1
鶏冠井,カイデ,鶏冠井,24885,1
鶏建,トリダテ,鶏建,83818,1
鶏足,ケイソク,鶏足,42133,1
鶏田,トリタ,鶏田,83808,1
鶏徳,ケイトク,鶏徳,42153,1
鶏内,カイチ,鶏内,24853,1
鶏内,トリウチ,鶏内,83731,1
鶏尾,ケイオ,鶏尾,42104,1
芸下,ハイシタ,芸下,92392,1
芸林,ゲイリン,芸林,42190,1
迎,ムカイ,迎,115643,1
迎,ムカエ,迎,115790,1
迎伊,ムカイ,迎伊,115644,1
迎井,ムカイ,迎井,115645,1
迎垣,ムカエガキ,迎垣,115795,1
迎居,ムカイ,迎居,115646,1
迎窪,ムカエクボ,迎窪,115798,1
迎口,ムカエグチ,迎口,115797,1
迎山,ムカイヤマ,迎山,115782,1
迎山,ムカエヤマ,迎山,115809,1
迎出,ムカイデ,迎出,115728,1
迎川,ムカイガワ,迎川,115670,1
迎川,ムカエガワ,迎川,115796,1
迎谷,ムカエダニ,迎谷,115803,1
迎町,ムカイマチ,迎町,115769,1
迎町,ムカエマチ,迎町,115807,1
迎田,コウダ,迎田,43673,1
迎田,ムカイダ,迎田,115708,1
迎田,ムカエダ,迎田,115801,1
迎畑,ムカエハタ,迎畑,115805,1
迎辺,ムカイベ,迎辺,115765,1
迎野,ムカイノ,迎野,115744,1
迎野,ムカエノ,迎野,115804,1
迎里,ムカイサト,迎里,115691,1
迎里,ムカイザト,迎里,115692,1
迎里,ムカエザト,迎里,115800,1
迎林,ムカエバヤシ,迎林,115806,1
鯨,イサフシ,鯨,6890,1
鯨,クジラ,鯨,38842,1
鯨井,クジライ,鯨井,38843,1
鯨岡,クジラオカ,鯨岡,38845,1
鯨臥,イサフシ,鯨臥,6888,1
鯨吉,トキヨシ,鯨吉,80801,1
鯨崎,クジラサキ,鯨崎,38846,1
鯨崎,クジラザキ,鯨崎,38847,1
鯨崎,ケイサキ,鯨崎,42120,1
鯨谷,クジラヤ,鯨谷,38850,1
鯨津,トキツ,鯨津,80719,1
鯨田,クジラダ,鯨田,38848,1
鯨波,クジラナミ,鯨波,38849,1
鯨尾,クジラオ,鯨尾,38844,1
鯨伏,イサフシ,鯨伏,6889,1
戟,ホコ,戟,105316,1
桁山,ケタヤマ,桁山,42300,1
桁谷,ケタダニ,桁谷,42293,1
桁野,ケタノ,桁野,42295,1
欠,ガケ,欠,26130,1
欠ケ,カケ,欠ケ,26115,1
欠ケ端,カケハタ,欠ケ端,26313,1
欠ノ下,カケノシタ,欠ノ下,26300,1
欠下,カケシタ,欠下,26213,1
欠掛,カケガケ,欠掛,26170,1
欠掛,カンカケ,欠掛,33923,1
欠間,ガンマ,欠間,34440,1
欠戸,カケト,欠戸,26266,1
欠口,カケグチ,欠口,26190,1
欠上,カンジョウ,欠上,34088,1
欠瀬,カケセ,欠瀬,26232,1
欠川,カケカワ,欠川,26177,1
欠村,カケムラ,欠村,26368,1
欠端,カケハタ,欠端,26314,1
欠塚,カケヅカ,欠塚,26262,1
欠田,カケタ,欠田,26235,1
欠田,カケダ,欠田,26238,1
欠畑,カケハタ,欠畑,26315,1
欠野,カケノ,欠野,26290,1
決得,ケットク,決得,42317,1
穴,アナ,穴,3223,1
穴井,アナイ,穴井,3224,1
穴竃,アナカマ,穴竃,3232,1
穴竃,アナガマ,穴竃,3234,1
穴釜,アナカマ,穴釜,3233,1
穴釜,アナガマ,穴釜,3235,1
穴久保,アナクボ,穴久保,3240,1
穴牛,アナウシ,穴牛,3226,1
穴見,アナミ,穴見,3276,1
穴原,アナハラ,穴原,3265,1
穴戸,シシド,穴戸,54910,1
穴光,アナミツ,穴光,3278,1
穴口,アナグチ,穴口,3239,1
穴山,アナヤマ,穴山,3283,1
穴手,アナテ,穴手,3259,1
穴場,アナバ,穴場,3261,1
穴織,アナオリ,穴織,3229,1
穴吹,アナブキ,穴吹,3267,1
穴水,アナミズ,穴水,3277,1
穴瀬,アナセ,穴瀬,3249,1
穴生,アナオ,穴生,3227,1
穴生,アナブ,穴生,3266,1
穴生,アノウ,穴生,3312,1
穴川,アナカワ,穴川,3236,1
穴川,アナガワ,穴川,3237,1
穴倉,アナクラ,穴倉,3241,1
穴蔵,アナクラ,穴蔵,3242,1
穴村,アナムラ,穴村,3280,1
穴太,アナタ,穴太,3252,1
穴太,アノウ,穴太,3313,1
穴沢,アナサワ,穴沢,3244,1
穴沢,アナザワ,穴沢,3246,1
穴谷,アナタニ,穴谷,3256,1
穴谷,アナヤ,穴谷,3282,1
穴地,アナチ,穴地,3257,1
穴虫,アナムシ,穴虫,3279,1
穴鳥,アナドリ,穴鳥,3260,1
穴津子,アナツコ,穴津子,3258,1
穴田,アナタ,穴田,3253,1
穴田,アナダ,穴田,3255,1
穴南,アナン,穴南,3285,1
穴迫,アナサコ,穴迫,3243,1
穴畑,アナハタ,穴畑,3262,1
穴畑,アナバタ,穴畑,3264,1
穴畠,アナハタ,穴畠,3263,1
穴繁,アナシゲ,穴繁,3248,1
穴尾,アナオ,穴尾,3228,1
穴風,アナカゼ,穴風,3231,1
穴伏,アナブシ,穴伏,3268,1
穴穂,アナホ,穴穂,3270,1
穴堀,アナボリ,穴堀,3271,1
穴本,アナモト,穴本,3281,1
穴木沢,アナキザワ,穴木沢,3238,1
穴野,シシノ,穴野,54925,1
穴渕,アナブチ,穴渕,3269,1
穴澤,アナサワ,穴澤,3245,1
穴澤,アナザワ,穴澤,3247,1
結,ムスビ,結,116128,1
結縁,ユウエン,結縁,122640,1
結岡,ユウオカ,結岡,122643,1
結家,ケッカ,結家,42301,1
結解,ケッケ,結解,42308,1
結細,ユイボソ,結細,122621,1
結崎,ユウザキ,結崎,122699,1
結笹,ユイササ,結笹,122595,1
結柴,ケシバ,結柴,42254,1
結松,ムスビマツ,結松,116129,1
結城,ユウキ,結城,122660,1
結城山,ユウキヤマ,結城山,122683,1
結石,ケイシ,結石,42122,1
結川,ユイカワ,結川,122593,1
結束,ケッソク,結束,42314,1
結速,ケッソク,結速,42315,1
結多,ユイタ,結多,122601,1
結田,ユイタ,結田,122602,1
結田,ユイダ,結田,122603,1
結田,ユウタ,結田,122726,1
結田,ユウダ,結田,122732,1
結島,ユイシマ,結島,122596,1
結縄,ユイナワ,結縄,122608,1
結南,ユイナ,結南,122606,1
結南,ユイナン,結南,122610,1
結綿,ユイワタ,結綿,122624,1
結木,ユイキ,結木,122594,1
結木,ユウキ,結木,122661,1
結野,ユイノ,結野,122612,1
結緑,ユウエン,結緑,122641,1
結繩,ユイナワ,結繩,122609,1
血原,チハラ,血原,74414,1
血分,チワケ,血分,74971,1
血野,チノ,血野,74350,1
血矢,チヤ,血矢,74496,1
血脇,チワキ,血脇,74964,1
月,ツキ,月,75330,1
月ケ瀬,ツキガセ,月ケ瀬,75372,1
月ケ洞,ツキガホラ,月ケ洞,75375,1
月ノ井,ツキノイ,月ノ井,75494,1
月ノ木,ツキノキ,月ノ木,75495,1
月安,ツキヤス,月安,75573,1
月井,ツキイ,月井,75341,1
月浦,ツキウラ,月浦,75355,1
月永,ツキナガ,月永,75479,1
月岡,ツキオカ,月岡,75359,1
月下,ツキシタ,月下,75419,1
月下部,カスカベ,月下部,27597,1
月花,ゲッカ,月花,42306,1
月花,ツキハナ,月花,75516,1
月海,ゲッカイ,月海,42307,1
月海,ツキウミ,月海,75354,1
月貫,ツキヌキ,月貫,75488,1
月間,ツキマ,月間,75533,1
月館,ツキダテ,月館,75454,1
月舘,ツキダテ,月舘,75455,1
月岩,ツキイワ,月岩,75349,1
月吉,ツキヨシ,月吉,75583,1
月脚,ツキアシ,月脚,75337,1
月丘,ツキオカ,月丘,75360,1
月宮,ツキミヤ,月宮,75546,1
月居,ツキオリ,月居,75367,1
月共,ツキトモ,月共,75478,1
月橋,ツキハシ,月橋,75511,1
月隈,ツキグマ,月隈,75391,1
月形,ツキガタ,月形,75373,1
月渓,ツキタニ,月渓,75460,1
月見,ツキミ,月見,75542,1
月見里,ツキミサト,月見里,75543,1
月見里,ヤマナシ,月見里,122161,1
月元,ツキモト,月元,75554,1
月原,ツキハラ,月原,75521,1
月光,ガッコウ,月光,28387,1
月光,ゲッコウ,月光,42309,1
月光,ツキミツ,月光,75544,1
月向,ゲッコウ,月向,42310,1
月江,ツキエ,月江,75356,1
月坂,ツキサカ,月坂,75393,1
月坂,ツキザカ,月坂,75396,1
月阪,ツキサカ,月阪,75394,1
月崎,ツキザキ,月崎,75397,1
月山,ツキヤマ,月山,75574,1
月持,ツキモチ,月持,75553,1
月時,ツキジ,月時,75413,1
月守,ツキモリ,月守,75564,1
月出,ツキデ,月出,75472,1
月出,ヒタチ,月出,98526,1
月小路,ツキコウジ,月小路,75392,1
月松,ツキマツ,月松,75538,1
月城,ツキジョウ,月城,75429,1
月城,ツキシロ,月城,75430,1
月森,ツキモリ,月森,75565,1
月澄,ツキズミ,月澄,75433,1
月瀬,ツキセ,月瀬,75434,1
月性,ゲッショウ,月性,42311,1
月成,ツキナリ,月成,75485,1
月星,ツキボシ,月星,75531,1
月生,ガッショウ,月生,28423,1
月生田,ツキウダ,月生田,75352,1
月盛,ツキモリ,月盛,75566,1
月精,ゲッセイ,月精,42312,1
月石,ツキイシ,月石,75344,1
月折,ツキオリ,月折,75368,1
月雪,ツキユキ,月雪,75581,1
月川,ツキカワ,月川,75376,1
月川,ツキガワ,月川,75377,1
月泉,ツキイズミ,月泉,75347,1
月善,ツキヨシ,月善,75584,1
月僧,ゲッソウ,月僧,42313,1
月足,ツキアシ,月足,75338,1
月足,ツキタリ,月足,75467,1
月村,ツキムラ,月村,75547,1
月待,ツキマチ,月待,75537,1
月退,ツキノキ,月退,75496,1
月沢,ツキサワ,月沢,75402,1
月沢,ツキザワ,月沢,75408,1
月谷,ツキタニ,月谷,75461,1
月地,ツキジ,月地,75414,1
月長,ツキナガ,月長,75480,1
月津,ツキヅ,月津,75471,1
月田,ツキタ,月田,75437,1
月田,ツキダ,月田,75442,1
月島,ツキシマ,月島,75421,1
月嶋,ツキシマ,月嶋,75422,1
月東,ガットウ,月東,28456,1
月東,ガトウ,月東,28743,1
月東,ゲットウ,月東,42316,1
月藤,ツキフジ,月藤,75528,1
月洞,ツキホラ,月洞,75532,1
月内,ツキウチ,月内,75353,1
月縄,ツキナワ,月縄,75486,1
月波,ツキナミ,月波,75482,1
月迫,ツキサコ,月迫,75399,1
月尾,ツキオ,月尾,75357,1
月浜,ツキハマ,月浜,75517,1
月峯,ツキミネ,月峯,75545,1
月方,ツキガタ,月方,75374,1
月芳,ツキヨシ,月芳,75585,1
月本,ツキモト,月本,75555,1
月俣,ツキマタ,月俣,75535,1
月又,ツキマタ,月又,75536,1
月末,ツキズエ,月末,75432,1
月明,ツキアケ,月明,75336,1
月木,ツキギ,月木,75382,1
月木,ツキノキ,月木,75497,1
月野,ツキノ,月野,75491,1
月野木,ツキノキ,月野木,75498,1
月野木,ツキノギ,月野木,75501,1
月野和,ツキノワ,月野和,75508,1
月葉,ツキバ,月葉,75510,1
月李,ツキリ,月李,75586,1
月里,ツキサト,月里,75401,1
月林,ツキバヤシ,月林,75518,1
月輪,ツキノワ,月輪,75509,1
月輪,ツキワ,月輪,75587,1
月浪,ツキナミ,月浪,75483,1
月澤,ツキサワ,月澤,75403,1
月澤,ツキザワ,月澤,75409,1
月繩,ツキナワ,月繩,75487,1
月邨,ツキムラ,月邨,75548,1
月嶹,ツキシマ,月嶹,75423,1
健,ケン,健,42414,1
健,スコヤカ,健,62262,1
健,タケミ,健,69575,1
健崎,ケンザキ,健崎,42492,1
健山,タテヤマ,健山,71307,1
健正,ケンショウ,健正,42532,1
健石,タテイシ,健石,70934,1
健代,ケンダイ,健代,42583,1
健部,タテベ,健部,71211,1
健物,ケンモツ,健物,42746,1
健名,ケンメイ,健名,42726,1
健木,ケンキ,健木,42454,1
健木,ケンギ,健木,42455,1
兼,カネ,兼,29545,1
兼ケ崎,カネガサキ,兼ケ崎,29619,1
兼安,カネヤス,兼安,30078,1
兼為,カネイ,兼為,29550,1
兼井,カネイ,兼井,29551,1
兼浦,カネウラ,兼浦,29584,1
兼永,カネナガ,兼永,29908,1
兼益,カネマス,兼益,30010,1
兼延,カネノブ,兼延,29923,1
兼岡,カネオカ,兼岡,29596,1
兼屋,カナヤ,兼屋,29436,1
兼屋,カネヤ,兼屋,30071,1
兼下,カネシタ,兼下,29761,1
兼箇,カネコ,兼箇,29692,1
兼箇段,カネカダン,兼箇段,29624,1
兼箇段,カネコダン,兼箇段,29703,1
兼賀,カネガ,兼賀,29607,1
兼海,カネウミ,兼海,29582,1
兼外,ケンガイ,兼外,42437,1
兼角,カネカク,兼角,29617,1
兼巻,カネマキ,兼巻,29998,1
兼間,カネマ,兼間,29994,1
兼丸,カネマル,兼丸,30022,1
兼岩,カネイワ,兼岩,29571,1
兼吉,カネヨシ,兼吉,30097,1
兼丘,カネオカ,兼丘,29597,1
兼丘,カネオカ,兼丘,29598,1
兼久,カネク,兼久,29660,1
兼久,カネヒサ,兼久,29958,1
兼京,カネキョウ,兼京,29657,1
兼橋,カネハシ,兼橋,29938,1
兼近,カネチカ,兼近,29834,1
兼掘,カネホリ,兼掘,29990,1
兼堅,カネケン,兼堅,29679,1
兼見,カネミ,兼見,30025,1
兼元,カネモト,兼元,30055,1
兼原,カネハラ,兼原,29952,1
兼古,カネコ,兼古,29693,1
兼光,カネミツ,兼光,30032,1
兼口,カネグチ,兼口,29664,1
兼好,カネヨシ,兼好,30098,1
兼広,カネヒロ,兼広,29970,1
兼康,カネヤス,兼康,30079,1
兼弘,カネヒロ,兼弘,29971,1
兼江,カネエ,兼江,29587,1
兼綱,カネツナ,兼綱,29862,1
兼行,カネユキ,兼行,30088,1
兼高,カネタカ,兼高,29812,1
兼国,カネクニ,兼国,29668,1
兼今,カネイマ,兼今,29568,1
兼佐,カネサ,兼佐,29708,1
兼歳,カネトシ,兼歳,29891,1
兼坂,カネサカ,兼坂,29712,1
兼崎,カネサキ,兼崎,29717,1
兼崎,カネザキ,兼崎,29722,1
兼山,カネヤマ,兼山,30085,1
兼子,カネコ,兼子,29694,1
兼市,カネイチ,兼市,29566,1
兼氏,カネウジ,兼氏,29575,1
兼児,カネコ,兼児,29695,1
兼時,カネトキ,兼時,29886,1
兼次,カネシ,兼次,29748,1
兼次,カネジ,兼次,29751,1
兼次,カネツギ,兼次,29855,1
兼次,カネツグ,兼次,29860,1
兼実,カネザネ,兼実,29738,1
兼謝名,カネジャナ,兼謝名,29772,1
兼若,カネワカ,兼若,30106,1
兼守,カネモリ,兼守,30063,1
兼宗,カネムネ,兼宗,30042,1
兼重,カネシゲ,兼重,29757,1
兼述,カネノブ,兼述,29924,1
兼俊,カネトシ,兼俊,29892,1
兼春,カネハル,兼春,29954,1
兼勝,カネカツ,兼勝,29626,1
兼小,カネコ,兼小,29696,1
兼庄,カネショウ,兼庄,29775,1
兼松,カネマツ,兼松,30018,1
兼上,カネカミ,兼上,29631,1
兼上,カネガミ,兼上,29634,1
兼上,ケンジョウ,兼上,42534,1
兼城,カネキ,兼城,29649,1
兼城,カネシロ,兼城,29781,1
兼常,カネツネ,兼常,29864,1
兼信,カネノブ,兼信,29925,1
兼森,カナモリ,兼森,29425,1
兼森,カネモリ,兼森,30064,1
兼深,カネフカ,兼深,29974,1
兼杉,カネスギ,兼杉,29790,1
兼瀬,カナセ,兼瀬,29255,1
兼瀬,カネセ,兼瀬,29793,1
兼成,カネナリ,兼成,29912,1
兼政,カネマサ,兼政,30002,1
兼正,カネショウ,兼正,29776,1
兼清,カネキヨ,兼清,29655,1
兼盛,カネモリ,兼盛,30065,1
兼西,カネニシ,兼西,29915,1
兼石,カネイシ,兼石,29559,1
兼折,カネオリ,兼折,29605,1
兼先,カネサキ,兼先,29718,1
兼川,カネカワ,兼川,29639,1
兼川,カネガワ,兼川,29641,1
兼倉,カネクラ,兼倉,29676,1
兼増,カネマス,兼増,30011,1
兼則,カネノリ,兼則,29929,1
兼村,カネムラ,兼村,30046,1
兼台,カネダイ,兼台,29809,1
兼沢,カネサワ,兼沢,29741,1
兼沢,カネザワ,兼沢,29745,1
兼谷,カナヤ,兼谷,29437,1
兼谷,カネタニ,兼谷,29827,1
兼谷,カネヤ,兼谷,30072,1
兼池,カネイケ,兼池,29557,1
兼築,カネチク,兼築,29836,1
兼竹,カネタケ,兼竹,29821,1
兼中,カネナカ,兼中,29905,1
兼長,カネナガ,兼長,29909,1
兼塚,カネツカ,兼塚,29843,1
兼塚,カネヅカ,兼塚,29846,1
兼貞,カネサダ,兼貞,29733,1
兼定,カネサダ,兼定,29734,1
兼定,ケンジョウ,兼定,42535,1
兼田,カネタ,兼田,29802,1
兼田,カネダ,兼田,29805,1
兼島,カネシマ,兼島,29767,1
兼嶋,カネシマ,兼嶋,29768,1
兼藤,カネトウ,兼藤,29881,1
兼藤,カネフジ,兼藤,29980,1
兼頭,カネトウ,兼頭,29882,1
兼得,カネトク,兼得,29888,1
兼徳,カネトク,兼徳,29889,1
兼内,カネウチ,兼内,29578,1
兼任,カネトウ,兼任,29883,1
兼年,カネトシ,兼年,29893,1
兼迫,カネサコ,兼迫,29726,1
兼畠,カネハタ,兼畠,29942,1
兼八,カネハチ,兼八,29943,1
兼板,カネイタ,兼板,29562,1
兼尾,カネオ,兼尾,29591,1
兼俵,カネダワラ,兼俵,29830,1
兼品,カネシナ,兼品,29764,1
兼浜,カネハマ,兼浜,29947,1
兼富,カネドミ,兼富,29897,1
兼冨,カネトミ,兼冨,29896,1
兼冨,カネドミ,兼冨,29898,1
兼武,カネタケ,兼武,29822,1
兼福,カネフク,兼福,29976,1
兼平,カネヒラ,兼平,29964,1
兼保,カネヤス,兼保,30080,1
兼保,ケンボ,兼保,42689,1
兼峯,カネミネ,兼峯,30037,1
兼芳,カネヨシ,兼芳,30099,1
兼房,カネフサ,兼房,29978,1
兼堀,カネホリ,兼堀,29991,1
兼本,カネモト,兼本,30056,1
兼桝,カネマス,兼桝,30012,1
兼末,カネスエ,兼末,29787,1
兼満,カネミツ,兼満,30033,1
兼茂,カネシゲ,兼茂,29758,1
兼木,カネギ,兼木,29651,1
兼目,ケンモク,兼目,42729,1
兼門,カネカド,兼門,29627,1
兼友,カネトモ,兼友,29901,1
兼頼,カネヨリ,兼頼,30102,1
兼利,カネトシ,兼利,29894,1
兼里,カネサト,兼里,29736,1
兼林,カネバヤシ,兼林,29950,1
兼脇,カネワキ,兼脇,30108,1
兼國,カネクニ,兼國,29669,1
兼廣,カネヒロ,兼廣,29972,1
兼枡,カネマス,兼枡,30013,1
兼澤,カネサワ,兼澤,29742,1
兼澤,カネザワ,兼澤,29746,1
兼濱,カネハマ,兼濱,29948,1
兼逑,カネノブ,兼逑,29926,1
券田,ケンダ,券田,42566,1
剣,ツルギ,剣,77520,1
剣吉,ケンヨシ,剣吉,42772,1
剣熊,ケンクマ,剣熊,42466,1
剣崎,ケンザキ,剣崎,42493,1
剣山,ケンザン,剣山,42505,1
剣持,ケンモチ,剣持,42733,1
剣持,ケンモツ,剣持,42747,1
剣重,ケンジュウ,剣重,42526,1
剣先,ケンザキ,剣先,42494,1
剣荘,ケンソウ,剣荘,42564,1
剣村,ケンムラ,剣村,42721,1
剣地,ケンチ,剣地,42601,1
剣地,ツルギチ,剣地,77539,1
剣田,ケンダ,剣田,42567,1
剣田,ツルギタ,剣田,77532,1
剣田,ツルギダ,剣田,77534,1
剣菱,ケンビシ,剣菱,42681,1
剣物,ケンモツ,剣物,42748,1
剣本,ケンモト,剣本,42763,1
剣木,ケンノキ,剣木,42659,1
堅,カタシ,堅,28077,1
堅,タテ,堅,70906,1
堅井,カタイ,堅井,27927,1
堅羽,カタハ,堅羽,28181,1
堅岡,カタオカ,堅岡,27969,1
堅海,カタウミ,堅海,27953,1
堅元,カタモト,堅元,28256,1
堅元,タテモト,堅元,71276,1
堅固,ケンゴ,堅固,42469,1
堅固山,ケゴヤマ,堅固山,42230,1
堅固山,ケンゴヤマ,堅固山,42483,1
堅山,カタヤマ,堅山,28277,1
堅山,タテヤマ,堅山,71308,1
堅志,カタシ,堅志,28078,1
堅持,ケンモチ,堅持,42734,1
堅次,カタツグ,堅次,28125,1
堅小,カタオ,堅小,27961,1
堅上,カタカミ,堅上,27990,1
堅上,カタガミ,堅上,27997,1
堅城,カタシロ,堅城,28094,1
堅城,ケンジョウ,堅城,42536,1
堅正,ケンショウ,堅正,42533,1
堅石,カタイシ,堅石,27940,1
堅川,カタカワ,堅川,28012,1
堅川,タテカワ,堅川,71012,1
堅多,カタタ,堅多,28101,1
堅多,カタダ,堅多,28108,1
堅帯,タテワキ,堅帯,71325,1
堅沢,ケンザワ,堅沢,42504,1
堅達,ケンタツ,堅達,42590,1
堅達,ゲンタツ,堅達,42591,1
堅達,ゲンダツ,堅達,42593,1
堅谷,カタヤ,堅谷,28265,1
堅田,カタタ,堅田,28102,1
堅田,カタダ,堅田,28109,1
堅島,カタシマ,堅島,28086,1
堅東,ケントウ,堅東,42621,1
堅道,タテミチ,堅道,71257,1
堅畠,タテハタ,堅畠,71165,1
堅尾,カタオ,堅尾,27962,1
堅物,ケンモツ,堅物,42749,1
堅本,カタモト,堅本,28257,1
堅名,ケンナ,堅名,42639,1
堅木,カタキ,堅木,28022,1
堅木,カタギ,堅木,28028,1
堅野,カタノ,堅野,28168,1
建,タテ,建,70907,1
建井,タテイ,建井,70929,1
建岡,タテオカ,建岡,70980,1
建家,タテヤ,建家,71293,1
建貝,タテガイ,建貝,70987,1
建岩,タテイワ,建岩,70955,1
建吉,タテヨシ,建吉,71318,1
建宮,タテミヤ,建宮,71264,1
建具,タテグ,建具,71028,1
建見,タテミ,建見,71250,1
建元,タテモト,建元,71277,1
建原,タテハラ,建原,71193,1
建口,タテグチ,建口,71032,1
建崎,ケンザキ,建崎,42495,1
建山,タテヤマ,建山,71309,1
建持,ケンモチ,建持,42735,1
建守,タテカミ,建守,70999,1
建守,タテガミ,建守,71002,1
建守,タテモリ,建守,71289,1
建松,タテマツ,建松,71243,1
建沼,タテヌマ,建沼,71135,1
建城,ケンジョウ,建城,42537,1
建神,タテガミ,建神,71003,1
建石,タケイシ,建石,68956,1
建石,タテイシ,建石,70935,1
建川,タチカワ,建川,70327,1
建川,タテカワ,建川,71013,1
建村,タテムラ,建村,71269,1
建多,タケダ,建多,69243,1
建代,ケンダイ,建代,42584,1
建田,タケダ,建田,69244,1
建田,タテダ,建田,71104,1
建島,タテシマ,建島,71084,1
建島,タテジマ,建島,71089,1
建嶋,タテシマ,建嶋,71085,1
建藤,コンドウ,建藤,48636,1
建道,コンドウ,建道,48637,1
建道,タテミチ,建道,71258,1
建徳,ケントク,建徳,42635,1
建内,タケウチ,建内,68984,1
建内,タテウチ,建内,70961,1
建入,タチイリ,建入,70287,1
建入,タテイリ,建入,70949,1
建畑,タテハタ,建畑,71166,1
建畠,タテハタ,建畠,71167,1
建尾,タテオ,建尾,70974,1
建部,ケンベ,建部,42686,1
建部,ケンペ,建部,42687,1
建部,タケベ,建部,69532,1
建部,タチベ,建部,70442,1
建部,タテベ,建部,71212,1
建風呂,タテブロ,建風呂,71210,1
建平,タテヒラ,建平,71201,1
建壁,タテカベ,建壁,70996,1
建辺,タテベ,建辺,71213,1
建穂,タケホ,建穂,69542,1
建穂,タテホ,建穂,71220,1
建本,タテモト,建本,71278,1
建木,タチキ,建木,70339,1
建木,タツキ,建木,70580,1
建木,タテキ,建木,71021,1
建野,タテノ,建野,71142,1
建矢,タツヤ,建矢,70872,1
建矢,タテヤ,建矢,71294,1
建林,タテバヤシ,建林,71186,1
建路,タテミチ,建路,71259,1
建脇,タテワキ,建脇,71326,1
憲,ノリ,憲,92078,1
懸,アガタ,懸,773,1
懸,カケ,懸,26116,1
懸岸,カケギシ,懸岸,26187,1
懸橋,カケハシ,懸橋,26306,1
懸戸,カケド,懸戸,26268,1
懸高,カケタカ,懸高,26246,1
懸崎,カケザキ,懸崎,26195,1
懸山,カケヤマ,懸山,26401,1
懸上,カケガミ,懸上,26175,1
懸場,カケバ,懸場,26304,1
懸川,カケガワ,懸川,26179,1
懸谷,カケタニ,懸谷,26249,1
懸谷,カケヤ,懸谷,26391,1
懸田,カケタ,懸田,26236,1
懸田,カケダ,懸田,26239,1
懸島,カケジマ,懸島,26222,1
懸樋,カケヒ,懸樋,26330,1
懸尾,カケオ,懸尾,26160,1
懸本,カケモト,懸本,26375,1
懸野,カケノ,懸野,26291,1
懸野崎,カケノサキ,懸野崎,26298,1
懸林,カケバヤシ,懸林,26320,1
検学,ケンガク,検学,42444,1
検見崎,ケミサキ,検見崎,42370,1
検見崎,ケミザキ,検見崎,42371,1
検見崎,ケンミサキ,検見崎,42716,1
検見崎,ケンミザキ,検見崎,42717,1
検見川,ケミガワ,検見川,42368,1
検校,ケンコウ,検校,42476,1
検梗谷,ケンギョウヤ,検梗谷,42460,1
検崎,ケンザキ,検崎,42496,1
検保,ケンポ,検保,42690,1
検本,ケンモト,検本,42764,1
権安,ゴンヤス,権安,48744,1
権為,ゴンタメ,権為,48608,1
権永,ゴンナガ,権永,48664,1
権業,ゴンギョウ,権業,48511,1
権掘,ゴンボリ,権掘,48716,1
権軒,ゴンゲン,権軒,48512,1
権元,ゴンゲン,権元,48513,1
権現,ゴンゲン,権現,48514,1
権現堂,ゴンゲンドウ,権現堂,48516,1
権現免,ゴンゲンメン,権現免,48517,1
権現領,ゴンゲンリョウ,権現領,48518,1
権左,ゴンザ,権左,48534,1
権坐,ゴンザ,権坐,48535,1
権座,ゴンザ,権座,48536,1
権次,ゴンジ,権次,48542,1
権執印,ゴンシュウイン,権執印,48549,1
権蛇,ゴンジャ,権蛇,48548,1
権守,ゴンノカミ,権守,48690,1
権守,ゴンモリ,権守,48735,1
権出,ゴンデ,権出,48612,1
権庄,ゴンショウ,権庄,48553,1
権上,ゴンジョウ,権上,48556,1
権丈,ケンジョウ,権丈,42538,1
権丈,ゴンジョウ,権丈,48557,1
権城,ケンジョウ,権城,42539,1
権神,ゴンジン,権神,48559,1
権随,ゴンズイ,権随,48561,1
権世,ゴンセ,権世,48564,1
権正,ゴンショウ,権正,48554,1
権太,ゴンダ,権太,48591,1
権代,ゴンダイ,権代,48596,1
